id,Name,titleProject_id,class,score,login,password
940203408,Шкабанова Софья Вадимовна,499,9х,4,,
301936406,Полозлов Денис Адамович,155,8т,3,,
750051262,Жунина Светлана Михайловна,162,8в,3,,
505195789,Пантыкин Борис Игоревич,245,9х,2,,
689311154,Доутова Марина Богдановна,189,11х,2,,
492978041,Трещалова Яна Андреевна,330,8б,3,,
726650719,Ивашечкин Александр Данилович,390,10т,4,,
859212609,Мазьянова Инна Богдановна,416,11в,4,,
495077406,Корогев Николай Евгеньевич,184,8б,5,,
266858413,Заидова Галина Максимовна,88,9т,4,,
87413434,Рамхин Кирилл Алексиевич,459,9х,4,,
960574581,Кизбабаев Эдуард Фёдорович,415,11т,2,,
308304598,Соурчаков Ярослав Валериевич,268,8б,2,,
860482870,Мотяшева Алена Михайловна,404,7т,2,,
834776364,Горшкова Наталия Яковлевна,340,11а,2,,
22127188,Зябрицкий Игорь Виталиевич,332,7а,5,,
81637831,Шельдяев Игорь Юриевич,97,7д,5,,
745996887,Шмелькин Максим Викторович,483,9т,5,,
566355987,Жалкин Алексей Алексеевич,43,7а,3,,
41323757,Худасов Денис Максимович,70,10д,2,,
71897923,Швичкова Наталья Эдуардовна,398,7г,4,,
576405009,Едская Жанна Валерьевна,436,11в,4,,
632224061,Поморзина Полина Евгеньевна,122,7д,4,,
867893856,Будачева Кира Олеговна,55,11х,4,,
628432009,Молкаев Василий Валериевич,216,8д,2,,
745423915,Яцынин Константин Тимофеевич,285,7г,2,,
748283534,Маховиков Василий Петрович,391,7х,4,,
718833613,Шаметова Евгения Вадимовна,463,7а,2,,
10182898,Законнова Жанна Евгеньевна,442,11и,None,,
778250105,Перчихин Аркадий Тимофеевич,164,10т,3,,
725340132,Бурдасова Ксения Игоревна,203,9а,3,,
849399395,Киссин Степан Иванович,251,7х,5,,
263250990,Вапилина Мария Егоровна,77,7д,2,,
188140147,Сигутина Дарья Федоровна,458,7б,2,,
369820727,Сошьяков Альберт Фёдорович,17,7т,4,,
803011366,Лугахина Клара Вадимовна,419,8в,4,,
485646726,Логецкий Анатолий Виталиевич,372,11б,4,,
918872254,Ковайкова Юлия Егоровна,75,10г,2,,
884859576,Вермутский Валерий Петрович,447,9и,5,,
102503708,Россомахов Олег Юриевич,56,8в,2,,
896884700,Циплакова Екатерина Егоровна,471,9б,5,,
95795135,Квятцева Алла Никитична,138,11в,2,,
260700031,Выхухолева Лариса Василевна,384,8б,5,,
901891907,Целохов Андрей Вадимович,433,8и,5,,
637306880,Бендин Иван Яковлевич,71,8и,4,,
104480289,Лазученков Василий Алексеевич,381,7х,2,,
377630406,Скоропухов Михаил Василиевич,69,10и,3,,
448625299,Мухонкин Тарас Романович,126,9и,4,,
493653549,Камерцев Владимир Кириллович,303,7а,3,,
304272805,Сандрыкина Анна Олеговна,324,10т,2,,
500526272,Недбайлов Алексей Денисович,15,7т,2,,
978794013,Серпков Ярослав Георгиевич,380,10б,4,,
338792867,Хатшуклов Аркадий Николаевич,42,11т,4,,
408832845,Литвалиева Алиса Егоровна,10,11и,3,,
855084445,Енесина Лиза Валерьевна,293,9б,5,,
75059997,Пикальков Эдуард Алексиевич,21,8д,5,,
111564510,Сачинский Валентин Кириллович,125,10т,2,,
427017992,Тарзанова Евгения Аркадьевна,96,9д,2,,
816321739,Лапундин Юрий Игоревич,267,8и,5,,
317509849,Личева Лиза Михайловна,453,9б,3,,
366675603,Смароверов Яков Борисович,131,11в,4,,
549169843,Вереина Алла Василевна,295,10и,3,,
210113700,Погиблева Дарья Леонидовна,283,9в,5,,
557810806,Байнова Анастасия Вадимовна,363,7б,3,,
732875674,Шиловский Вячеслав Максимович,438,9и,4,,
231336181,Сыждиков Пётр Василиевич,494,11х,5,,
711829257,Каценова Алёна Эдуардовна,165,11т,2,,
111250234,Мужицких Ева Олеговна,348,8х,3,,
596829387,Плеснецов Степан Юрьевич,22,10а,2,,
572696506,Игумнова Алёна Сергеевна,114,9д,4,,
197823500,Хадаров Владимир Валериевич,278,11т,5,,
499720324,Ступакова Кира Ивановна,421,8и,3,,
108116591,Шоленинов Федор Максимович,286,11т,4,,
658982585,Гундаров Руслан Николаевич,158,9д,4,,
209745702,Гречишева Марина Андреевна,464,7д,2,,
238368486,Утилова Алена Андреевна,253,11д,3,,
881666484,Роткичева Алиса Максимовна,410,10а,4,,
456486114,Колтышева Марина Вадимовна,87,11г,4,,
905148974,Гурычева Лариса Валерьевна,489,9б,2,,
908696186,Горцева Кристина Никитична,246,8и,4,,
29528105,Кутурин Геннадий Денисович,197,9в,2,,
40665910,Стефанков Яков Евгеньевич,318,10г,3,,
179807378,Множина Людмила Василевна,90,8б,2,,
882660757,Семисалов Георгий Иванович,316,9в,3,,
890144256,Рогалов Альберт Валериевич,327,9б,2,,
886468802,Черетаева Анастасия Олеговна,341,9б,2,,
767955462,Радоминова Любовь Игоревна,25,9и,5,,
874446345,Шувырина Лиза Андреевна,395,9а,5,,
127557653,Калиженков Семён Алексеевич,401,11а,4,,
541982490,Старокашин Константин Петрович,309,10а,3,,
525927219,Малтоцов Аркадий Яковлевич,218,8а,3,,
634787272,Кузеванова Ева Егоровна,116,7д,2,,
360631579,Нурулина Алёна Егоровна,284,9х,2,,
78325103,Лератов Герасим Сергеевич,374,10а,4,,
603906138,Людин Руслан Аркадиевич,498,7и,3,,
379684726,Пурин Виктор Данилович,154,8и,5,,
25485823,Лютов Виктор Юрьевич,288,11г,2,,
232752895,Марюшкина Яна Федоровна,345,10д,5,,
649724039,Томилова Кристина Михайловна,492,11б,3,,
532327835,Дистерев Валерий Валериевич,24,7г,3,,
827655798,Дочкин Геннадий Алексиевич,52,11и,5,,
442729818,Иняхин Руслан Сергеевич,234,7и,5,,
840391479,Знайкова Раиса Егоровна,148,11х,3,,
484519015,Кашавцев Аркадий Леонидович,58,7а,4,,
377474669,Пятернина Кристина Андреевна,445,7и,2,,
330768053,Гусеева Карина Викторовна,263,9и,2,,
834329758,Кастева Яна Сергеевна,108,7и,2,,
676348393,Гришанин Тарас Павлович,113,10т,2,,
550634580,Грамоткин Илья Викторович,195,8д,5,,
944495661,Мелисин Геннадий Василиевич,465,10г,2,,
906531809,Цинина Светлана Яковлевна,105,11г,5,,
739407326,Петов Георгий Адамович,57,9а,2,,
995634393,Реева Валентина Максимовна,146,11и,5,,
921948655,Слесивых Мария Аркадьевна,35,7и,5,,
761375549,Афтаева Полина Ивановна,193,10д,5,,
841458256,Кривицкий Валентин Виталиевич,208,8х,5,,
155084976,Чубатов Константин Леонидович,279,11а,4,,
528661116,Партенков Геннадий Павлович,418,8х,3,,
651127400,Черушев Григорий Борисович,84,7г,4,,
121301871,Тютекин Георгий Тимофеевич,262,7а,2,,
118165593,Янкевский Вячеслав Адамович,167,11г,4,,
135291154,Сухручкина Клавдия Аркадьевна,177,7в,4,,
509728704,Конофалова Клара Петровна,95,11д,5,,
641295982,Лигасов Михаил Павлович,491,11г,4,,
974118353,Писарьков Альберт Игоревич,313,8в,4,,
45234769,Варов Кирилл Иванович,28,8а,5,,
677925097,Пурынов Евгений Петрович,244,9и,3,,
598491865,Супрутская Вероника Викторовна,187,9а,2,,
698137420,Скроцкая Алина Федоровна,127,8г,3,,
874155440,Барадулин Вадим Юрьевич,281,11х,3,,
570157696,Точилин Дмитрий Фёдорович,476,8а,2,,
673852947,Бикмуллин Руслан Валериевич,333,11т,2,,
18725639,Серпичев Василий Алексиевич,394,10х,5,,
486484318,Вострышев Яков Аркадиевич,343,8г,5,,
647541302,Грушчева София Евгеньевна,480,11в,None,,
775330904,Кулапов Александр Юрьевич,109,9б,5,,
646467278,Чибисенков Владислав Фёдорович,375,8х,3,,
730606846,Утилов Роман Василиевич,254,9х,2,,
477581700,Татаурова Галина Федоровна,145,10т,4,,
447815735,Визавитина Наталия Леонидовна,101,10г,2,,
134579072,Мягченков Артём Денисович,115,7б,4,,
914533648,Брикова Инна Богдановна,256,9б,4,,
841845220,Наторкин Валентин Данилович,319,7и,2,,
296283959,Эштрекова Софья Алексеевна,76,9в,3,,
579021109,Кутаманова Кира Андреевна,182,10т,2,,
769252246,Кыштымова Евгения Эдуардовна,255,8в,5,,
943499878,Ккнязева Клавдия Дмитриевна,34,7б,5,,
998516313,Глаголина Алиса Никитична,249,9д,2,,
927102886,Рисина Раиса Валерьевна,451,10а,4,,
65159490,Ребров Алексей Георгиевич,289,8и,3,,
683763560,Вырысалова Александра Евгеньевна,39,11и,2,,
978412680,Гомольский Владимир Юриевич,314,11х,5,,
621844576,Швинова Марина Федоровна,271,8г,5,,
926658966,Рудковская Инна Дмитриевна,6,7т,3,,
953790593,Решеткина Дарья Василевна,408,10и,3,,
600602889,Евстихеев Игорь Василиевич,422,10х,5,,
694383056,Лазарина Алёна Федоровна,161,8б,3,,
728751746,Гляченков Григорий Николаевич,431,10а,5,,
786747849,Чардынцева Алина Вадимовна,135,10д,3,,
130990385,Скаредов Яков Иванович,337,9т,5,,
791896513,Юрицкий Эдуард Денисович,192,7д,3,,
614779317,Кравчина Светлана Аркадьевна,413,11г,5,,
109355134,Чмареткова Полина Вадимовна,449,10а,2,,
248694389,Углова Галина Романовна,260,9г,3,,
164879207,Згуровская Виктория Андреевна,220,9т,4,,
829846742,Секерский Станислав Сергеевич,235,10а,4,,
300712408,Жевайкин Евгений Адамович,86,11г,3,,
977295252,Коточигов Семён Игоревич,26,9д,5,,
806835825,Калонин Альберт Денисович,297,8б,2,,
44642235,Валягин Григорий Антонович,94,10в,4,,
699512522,Коцева Кристина Николаевна,412,9г,3,,
178948194,Голина Кристина Максимовна,3,7х,3,,
839966577,Батрамеев Анатолий Романович,354,9х,3,,
730824627,Чикмарев Валентин Валериевич,306,9и,5,,
28008810,Киницына Валерия Олеговна,202,7х,4,,
274015220,Числин Юрий Денисович,121,7в,2,,
247355737,Стебунова Юлия Романовна,358,9т,3,,
626773308,Кацов Павел Павлович,236,10г,5,,
489056623,Гоцев Тарас Викторович,41,8в,3,,
994096922,Мотовицкий Роман Аркадиевич,31,11и,5,,
577030995,Чурзина Клара Егоровна,308,10б,3,,
379057536,Щепалкина Валерия Сергеевна,134,9б,4,,
65852298,Утимишев Ярослав Игоревич,239,11а,3,,
547774827,Алуханов Кирилл Фёдорович,298,7т,2,,
143523373,Полунеев Валентин Валериевич,307,8и,2,,
494777480,Крупенова Наталия Андреевна,209,7в,5,,
260409093,Корнюшин Илья Юрьевич,44,10т,3,,
255152659,Паушева Виолетта Никитична,310,8г,4,,
471758072,Берзин Герасим Антонович,349,11т,5,,
739976172,Шулунова Алла Алексеевна,54,7д,4,,
298230691,Трепашова София Яковлевна,399,11а,2,,
972859172,Чумейкин Константин Антонович,8,8б,5,,
281783341,Польшиков Денис Игоревич,495,9и,2,,
655432139,Медоусова Жанна Романовна,252,7б,2,,
822432623,Акуратова Клавдия Андреевна,92,9г,5,,
330700776,Курмеева Елизавета Валерьевна,486,8а,5,,
472035477,Бадов Александр Аркадиевич,217,10г,3,,
516530411,Бакушин Эдуард Адамович,265,7б,5,,
945817829,Чебина Инна Сергеевна,273,10т,2,,
372720095,Подледнова Наталья Ивановна,112,11и,3,,
976474047,Садгеева Лиза Евгеньевна,460,11г,3,,
537643164,Акушин Борис Павлович,493,9т,2,,
511054204,Аришев Руслан Кириллович,379,10т,3,,
353395557,Гуслова Кристина Олеговна,389,9в,2,,
948324717,Глоточкина Оксана Аркадьевна,370,9и,5,,
333021684,Шапина Маргарита Романовна,163,8б,5,,
213540251,Дурылин Георгий Валериевич,261,11т,4,,
670178934,Болкисева Анна Викторовна,248,7х,4,,
816088051,Багапов Вячеслав Сергеевич,99,7д,4,,
5447889,Люцарева Яна Аркадьевна,376,11б,2,,
673580805,Боготынина София Егоровна,63,11б,5,,
613213171,Саюшкин Игорь Алексиевич,211,11х,5,,
964619126,Потешных Тамара Николаевна,468,11в,3,,
700922504,Незлина Жанна Василевна,426,8б,5,,
768934290,Федичева Вероника Кирилловна,37,7х,4,,
379451448,Пустынкин Вадим Антонович,388,10в,5,,
566742596,Аринакова Ирина Михайловна,150,8в,5,,
884848643,Обиралкова Мария Егоровна,294,11т,5,,
629254306,Аристарова Валентина Максимовна,443,11г,2,,
360938515,Яуров Герасим Юрьевич,38,9а,5,,
372975739,Духонькин Вячеслав Фёдорович,2,9в,4,,
572664008,Гвасков Евгений Михаилович,402,9в,5,,
751119201,Жабынина Галина Николаевна,185,7х,5,,
175698698,Шерюкова Виолетта Романовна,440,9б,4,,
524448139,Колокатов Пётр Евгеньевич,484,10в,3,,
382133412,Шайдуков Андрей Михаилович,317,9и,4,,
269242756,Смирнягина Дарья Игоревна,425,10в,4,,
530636260,Штырева Ева Олеговна,258,11и,2,,
151684740,Ашукин Вячеслав Михаилович,191,10т,4,,
41085949,Рубченкова Галина Алексеевна,190,9в,3,,
804000251,Зархин Иван Алексиевич,478,11и,5,,
530626923,Адиотов Дмитрий Павлович,156,7б,3,,
827215882,Тищенкова Раиса Валерьевна,79,7д,3,,
995572228,Лозеев Илья Петрович,205,10д,2,,
126403601,Кобяшов Герасим Михаилович,305,11т,2,,
825604506,Ронова Клавдия Валерьевна,107,7и,4,,
565904061,Стрижнов Алексей Евгеньевич,385,11г,3,,
415122405,Волынский Алексей Виталиевич,362,11т,5,,
645005146,Машонский Василий Данилович,23,9д,5,,
656297112,Буриева Зинаида Аркадьевна,104,11д,4,,
832755728,Борщина Алёна Ивановна,377,11а,5,,
826581666,Белчков Олег Иванович,275,10а,4,,
622470306,Остропиков Альберт Данилович,157,8г,2,,
781744851,Оргонова Любовь Максимовна,264,7б,4,,
159419019,Мальков Юрий Евгеньевич,228,7г,3,,
395631100,Свльхова Наталья Вадимовна,160,9т,5,,
606749874,Мякушков Герасим Леонидович,102,10т,3,,
397059605,Межуев Георгий Юриевич,355,8г,4,,
42828782,Чериншев Александр Сергеевич,439,8а,2,,
974278956,Муниров Алексей Андреевич,117,11г,3,,
558067164,Климухин Руслан Романович,269,10в,3,,
502808264,Дембская Екатерина Никитична,64,11б,4,,
494536177,Тюнеев Яков Фёдорович,417,10т,2,,
536929475,Трушитин Антон Данилович,168,9х,3,,
893558240,Балакишиев Роман Алексиевич,143,11х,5,,
722302509,Немтюрева Валерия Аркадьевна,12,10г,4,,
6815831,Складанова Клавдия Аркадьевна,257,9а,3,,
561853206,Заходина Полина Леонидовна,93,10д,4,,
15962609,Муринов Анатолий Борисович,171,11б,5,,
902547828,Гришалова Любовь Евгеньевна,301,8т,3,,
401814140,Ситчихин Станислав Георгиевич,247,8т,5,,
744998846,Просяных Георгий Василиевич,366,9в,2,,
675230193,Дзабиев Григорий Георгиевич,259,11д,5,,
425551663,Рыбаулин Григорий Алексеевич,140,11а,5,,
443835711,Тупиева Екатерина Ивановна,400,7д,2,,
480853338,Куверчева Алена Ивановна,170,10д,3,,
747257875,Цаблинова Виктория Богдановна,342,9г,4,,
949185470,Синенков Григорий Леонидович,230,9в,5,,
691336050,Лизункин Артур Олегович,4,11в,5,,
827658720,Славущева Александра Эдуардовна,81,8а,5,,
584433109,Шахвердов Дмитрий Антонович,132,11б,2,,
788037129,Рапацкая Ольга Ивановна,223,10г,3,,
118020612,Сторокожев Виталий Аркадиевич,159,9б,2,,
127827800,Половодов Кирилл Николаевич,18,8т,5,,
421580028,Халтанова Алена Дмитриевна,49,8б,3,,
511888878,Заложнев Роман Фёдорович,448,8в,4,,
198968259,Рыжих Кристина Аркадьевна,213,7а,4,,
852255985,Буров Руслан Игоревич,405,11и,5,,
554923972,Гачков Виталий Евгеньевич,277,9т,4,,
460029235,Кадилов Геннадий Борисович,225,10в,3,,
262592094,Гликина Алёна Эдуардовна,454,9б,3,,
7145205,Ичкинина Любовь Андреевна,299,8г,5,,
762532328,Мозшорина Кира Дмитриевна,65,8б,3,,
742420780,Брижеватов Константин Борисович,152,11т,2,,
402980720,Бучеров Тарас Викторович,429,10д,4,,
115960700,Мисютина Валерия Эдуардовна,368,9г,2,,
330029641,Льянов Федор Вадимович,328,8а,4,,
602740904,Щуркин Георгий Яковлевич,180,8в,4,,
328185110,Акулин Федор Адамович,241,10г,4,,
708050564,Волженкова Екатерина Ивановна,233,9д,4,,
146208193,Махометова София Викторовна,424,8и,3,,
301199418,Зызлов Геннадий Антонович,274,7в,3,,
251162349,Девляшова Кира Олеговна,51,11д,5,,
661978123,Яковкина Алена Никитична,320,9т,5,,
460878255,Бузулев Вадим Николаевич,331,10д,3,,
617944343,Ганельский Юрий Юриевич,474,9д,3,,
667715682,Шкапрова Ева Ивановна,371,7б,5,,
326695537,Чичирин Владимир Георгиевич,11,10а,4,,
89979248,Шилова Надежда Викторовна,124,9б,2,,
822497924,Коваев Руслан Михаилович,487,9т,3,,
585336166,Саверина Надежда Андреевна,407,11б,4,,
252465994,Тишанкин Олег Адамович,334,9д,3,,
754179035,Широпаев Валерий Сергеевич,406,9б,2,,
761870168,Щепанин Олег Адамович,226,7а,3,,
408298296,Оплетин Владислав Аркадиевич,361,10х,4,,
901342181,Оденова Карина Андреевна,409,8и,4,,
981120703,Семагин Альберт Андреевич,456,10х,4,,
622860158,Черданцева Анастасия Олеговна,128,8х,3,,
441262174,Лонцова Елизавета Эдуардовна,224,7х,3,,
662969658,Сарсекеева Алёна Никитична,462,11и,4,,
350951167,Аковецкий Антон Евгеньевич,500,8б,4,,
728319096,Аратский Станислав Борисович,351,9и,2,,
344792435,Чужриков Пётр Денисович,200,9в,3,,
775375999,Никитшин Алексей Кириллович,111,11и,3,,
477591652,Симендяев Василий Алексиевич,45,8д,4,,
808129238,Ошитков Максим Сергеевич,151,10г,4,,
256367070,Юрасов Евгений Романович,338,9и,3,,
80561373,Головяшин Павел Юриевич,179,7г,5,,
388085978,Манжурина Екатерина Сергеевна,219,7т,3,,
167811663,Никурашин Олег Евгеньевич,291,11х,2,,
901313181,Бехтерев Федор Вадимович,137,9х,3,,
239036796,Годлевская Катерина Дмитриевна,403,11г,3,,
859269502,Акиярова Алина Эдуардовна,9,11а,4,,
528382943,Милина Алена Петровна,359,8г,3,,
103380084,Воловин Борис Викторович,350,7т,2,,
321765108,Туморина Ксения Федоровна,133,8б,5,,
172013491,Желейков Вячеслав Яковлевич,199,8г,3,,
515025658,Шишорнина Екатерина Алексеевна,183,8т,3,,
346137335,Юумогулова Виолетта Игоревна,311,10х,3,,
368153554,Рецков Денис Денисович,85,10д,2,,
284246443,Химунина Елизавета Ивановна,392,7д,2,,
633155246,Кобрянов Александр Алексиевич,455,7т,2,,
419225157,Бирылов Тарас Данилович,243,11а,3,,
487546826,Туфатулин Ярослав Леонидович,485,8х,4,,
768391608,Долбишев Николай Аркадиевич,292,10б,5,,
623444135,Махтумова Алёна Эдуардовна,186,10б,4,,
493297660,Нарзаркин Алексей Романович,423,10т,2,,
675231059,Куранина Алена Леонидовна,196,9б,4,,
162350019,Ситюков Аркадий Евгеньевич,32,10в,3,,
790985457,Мизюрова Алиса Никитична,176,7г,4,,
908020256,Пандурова Алиса Дмитриевна,130,9б,2,,
335388455,Жилейкин Борис Тимофеевич,91,7в,2,,
8478012,Корпункова Виолетта Сергеевна,83,11а,3,,
117828922,Пашохонова Анастасия Федоровна,467,9в,4,,
56285177,Сузальцева Тамара Михайловна,357,8х,4,,
486256682,Чиличкина Светлана Яковлевна,5,8в,5,,
378562065,Шантыкова Карина Максимовна,198,10д,3,,
388418810,Недосекин Владислав Яковлевич,457,10а,4,,
86675481,Максимкин Федор Фёдорович,172,10г,2,,
200333486,Матбиюшина Виктория Игоревна,237,8д,2,,
907536417,Шишкунов Герасим Юрьевич,110,8т,4,,
858598097,Сухинин Георгий Алексиевич,475,10х,4,,
686354886,Бисеева Полина Романовна,48,7д,5,,
858960113,Жукулов Михаил Денисович,60,11г,3,,
151532903,Тоняев Герасим Петрович,378,9т,5,,
10118937,Шушенкова Алёна Олеговна,36,7и,2,,
299493369,Разроев Дмитрий Павлович,59,9а,2,,
854473484,Баззаев Анатолий Данилович,339,9д,2,,
267030203,Цекова Алла Олеговна,50,8д,2,,
123813950,Аборонова Алиса Алексеевна,444,7г,5,,
631220328,Ягловская Ева Олеговна,181,8в,4,,
70883754,Шароварова Яна Романовна,175,8а,4,,
600870590,Общев Яков Викторович,466,8а,4,,
471079585,Ойзерская Катерина Эдуардовна,120,7х,2,,
693564217,Прусский Ярослав Иванович,479,11б,2,,
370450216,Лабинов Павел Алексеевич,272,7б,5,,
567448629,Покровов Эдуард Павлович,312,8б,2,,
156300844,Мачехин Эдуард Данилович,19,7д,3,,
774384398,Кодорская Раиса Ивановна,27,11б,3,,
114002698,Кондраева Марина Ивановна,469,9д,3,,
20536801,Бульенков Валентин Иванович,136,10т,4,,
129590612,Тагакова Вероника Яковлевна,393,8т,4,,
602833190,Гершанова Любовь Евгеньевна,383,11т,5,,
375817210,Салина Алена Егоровна,73,11в,5,,
838873538,Фрумова Зинаида Аркадьевна,78,8а,4,,
595933286,Хорняков Борис Борисович,13,8г,2,,
268121336,Гдагазина Лиза Василевна,212,9т,5,,
332981415,Агаршев Ярослав Михаилович,276,9т,2,,
415045968,Корюшин Пётр Антонович,326,8х,2,,
922165388,Калаев Пётр Алексиевич,68,8а,3,,
137482073,Ккаталкина Виолетта Егоровна,53,7б,2,,
215462714,Рачнов Герасим Алексеевич,103,10а,5,,
479794454,Миндубаева Людмила Леонидовна,477,11и,2,,
